actor1,actor2,relation_exist,relation_label,confidence,runtime_seconds
LAWMAKER,PARLIAMENTARIAN,0,0,0.0,8.2e-05
LAWMAKER,PARTY LEADER,1,1,0.979312,0.000145
LAWMAKER,POLICE,1,-1,0.979463,7.6e-05
LAWMAKER,PRESIDENT,1,-1,0.964436,0.000143
LAWMAKER,PRIME MINISTER,1,-1,0.989041,3.6e-05
LAWMAKER,PROFESSOR,0,0,0.0,8.7e-05
LAWMAKER,PROTESTER,1,1,0.98888,0.000114
LAWMAKER,PUNE,1,1,0.991377,0.000107
LAWMAKER,RAJSHAHI,0,0,0.0,8.3e-05
LAWMAKER,REPRESENTATIVES,1,-1,0.993425,1.9e-05
LAWMAKER,REUTERS,1,-1,0.980567,5.8e-05
LAWMAKER,RIGHTS GROUP,1,1,0.987801,0.000138
LAWMAKER,RULING PARTY,1,-1,0.969381,0.000107
LAWMAKER,SALAUDDIN,0,0,0.0,8.3e-05
LAWMAKER,SAUDI ARABIA,0,0,0.0,8.2e-05
LAWMAKER,SENA,1,-1,0.956905,0.000141
LAWMAKER,SINGAPORE,1,-1,0.994019,0.000127
LAWMAKER,SOMALIA,0,0,0.0,8.6e-05
LAWMAKER,SPOKESMAN,1,-1,0.778355,0.000154
LAWMAKER,STATE MINIST,0,0,0.0,8.3e-05
LAWMAKER,STUDENT,1,1,0.991322,3.5e-05
LAWMAKER,SUPREME COURT,0,0,0.0,8.7e-05
LAWMAKER,SYRIA,1,-1,0.986397,0.000167
LAWMAKER,TANGAIL,1,-1,0.843899,3.3e-05
LAWMAKER,THE EUROPEAN UNION,0,0,0.0,8.3e-05
LAWMAKER,THE OPPOSITION,1,1,0.938412,7.5e-05
LAWMAKER,THE PM,0,0,0.0,8.3e-05
LAWMAKER,THE UN,1,-1,0.995491,6.8e-05
LAWMAKER,THE US,1,-1,0.990219,2.2e-05
LAWMAKER,TRADER,1,1,0.959998,0.000159
LAWMAKER,TRIBUNAL,1,-1,0.988314,0.000151
LAWMAKER,TURKEY,1,-1,0.97431,0.000146
LAWMAKER,TURKISH,1,-1,0.956905,0.000134
LAWMAKER,UNICEF,1,1,0.961066,0.000148
LAWMAKER,UNITED KINGDOM,1,-1,0.93734,5.6e-05
LAWMAKER,UNITED NATIONS,0,0,0.0,8.2e-05
LAWMAKER,VOTER,1,1,0.908297,9e-06
LAWMAKER,WEST BENGAL,1,-1,0.901981,9.7e-05
LAWMAKER,WORKER,0,0,0.0,8.3e-05
LAWMAKER,WORLD HEALTH ORGANIZATION,1,-1,0.978192,0.000139
LONDON,MEDIA,1,-1,0.994234,9.6e-05
LONDON,MIGRANT WORKER,1,1,0.996548,0.000126
LONDON,MINIST,1,1,0.909555,2.9e-05
LONDON,MINIST OF WOMEN,0,0,0.0,8.5e-05
LONDON,MINISTRY,0,0,0.0,8.5e-05
LONDON,MUMBAI,1,-1,0.995706,8.4e-05
LONDON,MUSLIM,1,1,0.994087,9.4e-05
LONDON,MYANMAR,1,-1,0.998703,0.000108
LONDON,NATIONAL BOARD OF REVENUE,0,0,0.0,8.2e-05
LONDON,NATIONAL ECONOMIC COUNCIL,1,1,0.983435,6.5e-05
LONDON,NATIONAL SECURITY ADVISER,0,0,0.0,8.6e-05
LONDON,NEPAL,1,-1,0.992451,0.000106
LONDON,NEPALI,1,-1,0.999237,8.5e-05
LONDON,NEW DELHI,1,1,0.993879,2.5e-05
LONDON,PAKISTAN,1,-1,0.979977,6.5e-05
LONDON,PARLIAMENT,1,1,0.996584,7.7e-05
LONDON,PARLIAMENTARIAN,0,0,0.0,8.2e-05
LONDON,PARTY LEADER,1,-1,0.98744,0.000135
LONDON,POLICE,1,1,0.986001,5.3e-05
LONDON,PRESIDENT,1,1,0.971214,0.000135
LONDON,PRIME MINISTER,1,1,0.995577,1.8e-05
LONDON,PROFESSOR,0,0,0.0,8.2e-05
LONDON,PROTESTER,1,-1,0.995141,9e-05
LONDON,PUNE,1,-1,0.996706,7.6e-05
LONDON,RAJSHAHI,0,0,0.0,8.6e-05
LONDON,REPRESENTATIVES,1,1,0.980297,7e-05
LONDON,REUTERS,1,1,0.987509,3.8e-05
LONDON,RIGHTS GROUP,1,-1,0.995244,0.000136
LONDON,RULING PARTY,1,1,0.974422,7.5e-05
LONDON,SALAUDDIN,0,0,0.0,8.3e-05
LONDON,SAUDI ARABIA,0,0,0.0,8.3e-05
LONDON,SENA,1,1,0.957224,0.000129
LONDON,SINGAPORE,1,-1,0.999004,0.000125
LONDON,SOMALIA,0,0,0.0,8.3e-05
LONDON,SPOKESMAN,1,-1,0.959219,0.000152
LONDON,STATE MINIST,0,0,0.0,8.2e-05
LONDON,STUDENT,1,-1,0.997102,1.7e-05
LONDON,SUPREME COURT,0,0,0.0,8.1e-05
LONDON,SYRIA,1,1,0.993974,0.000144
LONDON,TANGAIL,1,1,0.983284,0.000155
LONDON,THE EUROPEAN UNION,0,0,0.0,8.3e-05
LONDON,THE OPPOSITION,1,-1,0.99786,0.000112
LONDON,THE PM,0,0,0.0,8.3e-05
LONDON,THE UN,1,1,0.998881,4.5e-05
LONDON,THE US,1,1,0.974422,7.3e-05
LONDON,TRADER,1,-1,0.968747,0.000267
LONDON,TRIBUNAL,1,1,0.995219,0.000156
LONDON,TURKEY,1,1,0.982502,0.000152
LONDON,TURKISH,1,1,0.957224,0.000131
LONDON,UNICEF,1,1,0.992407,0.00015
LONDON,UNITED KINGDOM,1,1,0.909555,3.4e-05
LONDON,UNITED NATIONS,0,0,0.0,8.9e-05
LONDON,VOTER,1,-1,0.965142,9e-05
LONDON,WEST BENGAL,1,-1,0.999133,0.000119
LONDON,WORKER,0,0,0.0,8.5e-05
LONDON,WORLD HEALTH ORGANIZATION,1,1,0.983773,0.000123
MEDIA,MIGRANT WORKER,1,-1,0.994306,0.000138
MEDIA,MINIST,1,-1,0.990554,1e-05
MEDIA,MINIST OF WOMEN,0,0,0.0,8.7e-05
MEDIA,MINISTRY,0,0,0.0,0.000122
MEDIA,MUMBAI,1,1,0.994067,0.000114
MEDIA,MUSLIM,1,-1,0.992677,0.000106
MEDIA,MYANMAR,1,1,0.997017,0.000115
MEDIA,NATIONAL BOARD OF REVENUE,0,0,0.0,8.7e-05
MEDIA,NATIONAL ECONOMIC COUNCIL,1,-1,0.986974,7.8e-05
MEDIA,NATIONAL SECURITY ADVISER,0,0,0.0,8.5e-05
MEDIA,NEPAL,1,1,0.991401,0.00011
MEDIA,NEPALI,1,1,0.998256,9.5e-05
MEDIA,NEW DELHI,1,-1,0.994284,3.8e-05
MEDIA,PAKISTAN,1,1,0.947423,7e-06
MEDIA,PARLIAMENT,1,-1,0.999497,2.6e-05
MEDIA,PARLIAMENTARIAN,0,0,0.0,8.7e-05
MEDIA,PARTY LEADER,1,1,0.987978,0.000144
MEDIA,POLICE,1,-1,0.988361,6.6e-05
MEDIA,PRESIDENT,1,-1,0.99115,0.000111
MEDIA,PRIME MINISTER,1,-1,0.995229,0.000154
MEDIA,PROFESSOR,0,0,0.0,0.00011
MEDIA,PROTESTER,1,1,0.993565,0.000107
MEDIA,PUNE,1,1,0.995015,9.1e-05
MEDIA,RAJSHAHI,0,0,0.0,8.5e-05
MEDIA,REPRESENTATIVES,1,-1,0.985369,8.1e-05
MEDIA,REUTERS,1,-1,0.991498,5.6e-05
MEDIA,RIGHTS GROUP,1,1,0.991651,0.000142
MEDIA,RULING PARTY,1,-1,0.982569,8.9e-05
MEDIA,SALAUDDIN,0,0,0.0,9.2e-05
MEDIA,SAUDI ARABIA,0,0,0.0,8.3e-05
MEDIA,SENA,1,-1,0.97533,0.000133
MEDIA,SINGAPORE,1,1,0.997231,0.000137
MEDIA,SOMALIA,0,0,0.0,8.4e-05
MEDIA,SPOKESMAN,1,1,0.966443,0.000161
MEDIA,STATE MINIST,0,0,0.0,9.7e-05
MEDIA,STUDENT,1,1,0.996227,3.2e-05
MEDIA,SUPREME COURT,0,0,0.0,8.3e-05
MEDIA,SYRIA,1,-1,0.991777,0.000155
MEDIA,TANGAIL,1,-1,0.980078,0.000161
MEDIA,THE EUROPEAN UNION,0,0,0.0,9e-05
MEDIA,THE OPPOSITION,1,1,0.995847,0.000125
MEDIA,THE PM,0,0,0.0,8.4e-05
MEDIA,THE UN,1,-1,0.997905,6.8e-05
MEDIA,THE US,1,-1,0.982569,8.9e-05
MEDIA,TRADER,1,1,0.986816,0.000166
MEDIA,TRIBUNAL,1,-1,0.992941,0.000149
MEDIA,TURKEY,1,-1,0.98504,0.000145
MEDIA,TURKISH,1,-1,0.97533,0.000133
MEDIA,UNICEF,1,-1,0.997779,0.000144
MEDIA,UNITED KINGDOM,1,-1,0.963167,4.4e-05
MEDIA,UNITED NATIONS,0,0,0.0,8.6e-05
MEDIA,VOTER,1,1,0.978525,9.8e-05
MEDIA,WEST BENGAL,1,1,0.999792,8.3e-05
MEDIA,WORKER,0,0,0.0,8.7e-05
MEDIA,WORLD HEALTH ORGANIZATION,1,-1,0.989774,0.000134
MIGRANT WORKER,MINIST,1,1,0.983272,6.9e-05
MIGRANT WORKER,MINIST OF WOMEN,0,0,0.0,8.9e-05
MIGRANT WORKER,MINISTRY,0,0,0.0,8.7e-05
MIGRANT WORKER,MUMBAI,1,-1,0.995239,0.000118
MIGRANT WORKER,MUSLIM,1,1,0.994171,2.7e-05
MIGRANT WORKER,MYANMAR,1,-1,0.999286,3.6e-05
MIGRANT WORKER,NATIONAL BOARD OF REVENUE,0,0,0.0,8.5e-05
MIGRANT WORKER,NATIONAL ECONOMIC COUNCIL,1,1,0.991925,0.000104
MIGRANT WORKER,NATIONAL SECURITY ADVISER,0,0,0.0,8.7e-05
MIGRANT WORKER,NEPAL,1,-1,0.993293,0.000208
MIGRANT WORKER,NEPALI,1,-1,0.948684,4.7e-05
MIGRANT WORKER,NEW DELHI,1,1,0.996575,6e-05
MIGRANT WORKER,PAKISTAN,1,-1,0.990876,0.000101
MIGRANT WORKER,PARLIAMENT,1,1,0.995856,0.000109
MIGRANT WORKER,PARLIAMENTARIAN,0,0,0.0,9.2e-05
MIGRANT WORKER,PARTY LEADER,1,-1,0.717605,0.000103
MIGRANT WORKER,POLICE,1,1,0.992753,8.3e-05
MIGRANT WORKER,PRESIDENT,1,1,0.984812,0.000143
MIGRANT WORKER,PRIME MINISTER,1,1,0.963197,2.7e-05
MIGRANT WORKER,PROFESSOR,0,0,0.0,8.5e-05
MIGRANT WORKER,PROTESTER,1,-1,0.994868,0.000114
MIGRANT WORKER,PUNE,1,-1,0.995946,0.000105
MIGRANT WORKER,RAJSHAHI,0,0,0.0,8.4e-05
MIGRANT WORKER,REPRESENTATIVES,1,1,0.990971,0.000101
MIGRANT WORKER,REUTERS,1,1,0.995064,7.3e-05
MIGRANT WORKER,RIGHTS GROUP,1,1,0.997869,0.000137
MIGRANT WORKER,RULING PARTY,1,1,0.998581,4.1e-05
MIGRANT WORKER,SALAUDDIN,0,0,0.0,8.4e-05
MIGRANT WORKER,SAUDI ARABIA,0,0,0.0,8.9e-05
MIGRANT WORKER,SENA,1,1,0.891625,0.000146
MIGRANT WORKER,SINGAPORE,1,-1,0.99948,7.3e-05
MIGRANT WORKER,SOMALIA,0,0,0.0,0.00014
MIGRANT WORKER,SPOKESMAN,1,-1,0.662822,0.000167
MIGRANT WORKER,STATE MINIST,0,0,0.0,9e-05
MIGRANT WORKER,STUDENT,1,-1,0.997662,5.9e-05
MIGRANT WORKER,SUPREME COURT,0,0,0.0,8.6e-05
MIGRANT WORKER,SYRIA,1,1,0.977289,0.000143
MIGRANT WORKER,TANGAIL,1,-1,0.966096,0.000154
MIGRANT WORKER,THE EUROPEAN UNION,0,0,0.0,8.3e-05
MIGRANT WORKER,THE OPPOSITION,1,1,0.996541,2.2e-05
MIGRANT WORKER,THE PM,0,0,0.0,0.000125
MIGRANT WORKER,THE UN,1,1,0.98941,6.9e-05
MIGRANT WORKER,THE US,1,1,0.989313,0.000113
MIGRANT WORKER,TRADER,1,-1,0.980004,0.000162
MIGRANT WORKER,TRIBUNAL,1,1,0.980711,0.000143
MIGRANT WORKER,TURKEY,1,1,0.946747,0.000137
MIGRANT WORKER,TURKISH,1,1,0.891625,0.000123
MIGRANT WORKER,UNICEF,1,1,0.989168,0.000155
MIGRANT WORKER,UNITED KINGDOM,1,1,0.983272,6.9e-05
MIGRANT WORKER,UNITED NATIONS,0,0,0.0,8.5e-05
MIGRANT WORKER,VOTER,1,1,0.898833,9.1e-05
MIGRANT WORKER,WEST BENGAL,1,-1,0.997091,0.000132
MIGRANT WORKER,WORKER,0,0,0.0,8.4e-05
MIGRANT WORKER,WORLD HEALTH ORGANIZATION,1,1,0.992894,0.000134
MINIST,MINIST OF WOMEN,0,0,0.0,9e-05
MINIST,MINISTRY,0,0,0.0,9.5e-05
MINIST,MUMBAI,1,-1,0.969566,9.4e-05
MINIST,MUSLIM,1,1,0.96256,0.0001
MINIST,MYANMAR,1,-1,0.991918,0.000112
MINIST,NATIONAL BOARD OF REVENUE,0,0,0.0,8.4e-05
MINIST,NATIONAL ECONOMIC COUNCIL,1,1,0.871084,7.7e-05
MINIST,NATIONAL SECURITY ADVISER,0,0,0.0,8.3e-05
MINIST,NEPAL,1,-1,0.956184,0.000109
MINIST,NEPALI,1,-1,0.994111,9.4e-05
MINIST,NEW DELHI,1,1,0.910203,3.7e-05
MINIST,PAKISTAN,1,-1,0.925131,1.2e-05
MINIST,PARLIAMENT,1,1,0.996312,2.3e-05
MINIST,PARLIAMENTARIAN,0,0,0.0,8.2e-05
MINIST,PARTY LEADER,1,-1,0.939358,0.000143
MINIST,POLICE,1,1,0.880379,6.5e-05
MINIST,PRESIDENT,1,1,0.847674,0.00011
MINIST,PRIME MINISTER,1,1,0.922688,2.8e-05
MINIST,PROFESSOR,0,0,0.0,8.2e-05
MINIST,PROTESTER,1,-1,0.967028,9.3e-05
MINIST,PUNE,1,-1,0.974385,8.6e-05
MINIST,RAJSHAHI,0,0,0.0,9e-05
MINIST,REPRESENTATIVES,1,1,0.860833,8.2e-05
MINIST,REUTERS,1,1,0.876126,5.1e-05
MINIST,RIGHTS GROUP,1,-1,0.97981,0.000144
MINIST,RULING PARTY,1,1,0.844059,8.6e-05
MINIST,SALAUDDIN,0,0,0.0,8.3e-05
MINIST,SAUDI ARABIA,0,0,0.0,8.1e-05
MINIST,SENA,1,1,0.805764,0.00013
MINIST,SINGAPORE,1,-1,0.995325,0.000131
MINIST,SOMALIA,0,0,0.0,8.5e-05
MINIST,SPOKESMAN,1,-1,0.879588,0.000154
MINIST,STATE MINIST,0,0,0.0,8.2e-05
MINIST,STUDENT,1,-1,0.936525,5e-05
MINIST,SUPREME COURT,0,0,0.0,0.000109
MINIST,SYRIA,1,1,0.974769,0.000161
MINIST,TANGAIL,1,1,0.949324,0.000159
MINIST,THE EUROPEAN UNION,0,0,0.0,8.6e-05
MINIST,THE OPPOSITION,1,-1,0.988266,0.000119
MINIST,THE PM,0,0,0.0,0.000188
MINIST,THE UN,1,1,0.986164,7.7e-05
MINIST,THE US,1,1,0.844059,9.2e-05
MINIST,TRADER,1,-1,0.860646,0.000153
MINIST,TRIBUNAL,1,1,0.978722,0.00015
MINIST,TURKEY,1,1,0.925243,0.000146
MINIST,TURKISH,1,1,0.805764,0.000179
MINIST,UNICEF,1,1,0.992116,0.000208
MINIST,UNITED KINGDOM,1,1,0.5,6.8e-05
MINIST,UNITED NATIONS,0,0,0.0,9.8e-05
MINIST,VOTER,1,-1,0.821888,0.000103
MINIST,WEST BENGAL,1,-1,0.999664,8e-05
MINIST,WORKER,0,0,0.0,8.7e-05
MINIST,WORLD HEALTH ORGANIZATION,1,1,0.922289,0.00013
MINIST OF WOMEN,MINISTRY,1,1,0.981058,1.1e-05
MINIST OF WOMEN,MUMBAI,0,0,0.0,7e-06
MINIST OF WOMEN,MUSLIM,0,0,0.0,6e-06
MINIST OF WOMEN,MYANMAR,0,0,0.0,6e-06
MINIST OF WOMEN,NATIONAL BOARD OF REVENUE,0,0,0.0,3e-05
MINIST OF WOMEN,NATIONAL ECONOMIC COUNCIL,0,0,0.0,6e-06
MINIST OF WOMEN,NATIONAL SECURITY ADVISER,0,0,0.0,6e-06
MINIST OF WOMEN,NEPAL,0,0,0.0,6e-06
MINIST OF WOMEN,NEPALI,0,0,0.0,6e-06
MINIST OF WOMEN,NEW DELHI,0,0,0.0,6e-06
MINIST OF WOMEN,PAKISTAN,0,0,0.0,6e-06
MINIST OF WOMEN,PARLIAMENT,0,0,0.0,6e-06
MINIST OF WOMEN,PARLIAMENTARIAN,0,0,0.0,6e-06
MINIST OF WOMEN,PARTY LEADER,0,0,0.0,6e-06
MINIST OF WOMEN,POLICE,0,0,0.0,6e-06
MINIST OF WOMEN,PRESIDENT,0,0,0.0,6e-06
MINIST OF WOMEN,PRIME MINISTER,0,0,0.0,6e-06
MINIST OF WOMEN,PROFESSOR,0,0,0.0,6e-06
MINIST OF WOMEN,PROTESTER,0,0,0.0,6e-06
MINIST OF WOMEN,PUNE,0,0,0.0,6e-06
MINIST OF WOMEN,RAJSHAHI,0,0,0.0,6e-06
MINIST OF WOMEN,REPRESENTATIVES,0,0,0.0,6e-06
MINIST OF WOMEN,REUTERS,0,0,0.0,6e-06
MINIST OF WOMEN,RIGHTS GROUP,0,0,0.0,6e-06
MINIST OF WOMEN,RULING PARTY,0,0,0.0,5e-06
MINIST OF WOMEN,SALAUDDIN,0,0,0.0,6e-06
MINIST OF WOMEN,SAUDI ARABIA,0,0,0.0,6e-06
MINIST OF WOMEN,SENA,0,0,0.0,6e-06
MINIST OF WOMEN,SINGAPORE,0,0,0.0,6e-06
MINIST OF WOMEN,SOMALIA,0,0,0.0,6e-06
MINIST OF WOMEN,SPOKESMAN,0,0,0.0,6e-06
MINIST OF WOMEN,STATE MINIST,0,0,0.0,6e-06
MINIST OF WOMEN,STUDENT,0,0,0.0,6e-06
MINIST OF WOMEN,SUPREME COURT,0,0,0.0,6e-06
MINIST OF WOMEN,SYRIA,0,0,0.0,9e-06
MINIST OF WOMEN,TANGAIL,0,0,0.0,6e-06
MINIST OF WOMEN,THE EUROPEAN UNION,1,1,0.981058,1.1e-05
MINIST OF WOMEN,THE OPPOSITION,0,0,0.0,6e-06
MINIST OF WOMEN,THE PM,0,0,0.0,6e-06
MINIST OF WOMEN,THE UN,0,0,0.0,6e-06
MINIST OF WOMEN,THE US,0,0,0.0,6e-06
MINIST OF WOMEN,TRADER,0,0,0.0,6e-06
MINIST OF WOMEN,TRIBUNAL,0,0,0.0,6e-06
MINIST OF WOMEN,TURKEY,0,0,0.0,6e-06
MINIST OF WOMEN,TURKISH,0,0,0.0,6e-06
MINIST OF WOMEN,UNICEF,0,0,0.0,6e-06
MINIST OF WOMEN,UNITED KINGDOM,0,0,0.0,6e-06
MINIST OF WOMEN,UNITED NATIONS,1,1,0.908297,7e-06
MINIST OF WOMEN,VOTER,0,0,0.0,6e-06
MINIST OF WOMEN,WEST BENGAL,0,0,0.0,6e-06
MINIST OF WOMEN,WORKER,0,0,0.0,5e-06
MINIST OF WOMEN,WORLD HEALTH ORGANIZATION,0,0,0.0,6e-06
MINISTRY,MUMBAI,0,0,0.0,6e-06
MINISTRY,MUSLIM,0,0,0.0,6e-06
MINISTRY,MYANMAR,0,0,0.0,6e-06
MINISTRY,NATIONAL BOARD OF REVENUE,0,0,0.0,6e-06
MINISTRY,NATIONAL ECONOMIC COUNCIL,0,0,0.0,6e-06
MINISTRY,NATIONAL SECURITY ADVISER,0,0,0.0,6e-06
MINISTRY,NEPAL,0,0,0.0,6e-06
MINISTRY,NEPALI,0,0,0.0,6e-06
MINISTRY,NEW DELHI,0,0,0.0,2.5e-05
MINISTRY,PAKISTAN,0,0,0.0,9e-06
MINISTRY,PARLIAMENT,0,0,0.0,6e-06
MINISTRY,PARLIAMENTARIAN,0,0,0.0,6e-06
MINISTRY,PARTY LEADER,0,0,0.0,6e-06
MINISTRY,POLICE,0,0,0.0,6e-06
MINISTRY,PRESIDENT,0,0,0.0,5e-06
MINISTRY,PRIME MINISTER,0,0,0.0,6e-06
MINISTRY,PROFESSOR,0,0,0.0,6e-06
MINISTRY,PROTESTER,0,0,0.0,6e-06
MINISTRY,PUNE,0,0,0.0,6e-06
MINISTRY,RAJSHAHI,0,0,0.0,6e-06
MINISTRY,REPRESENTATIVES,0,0,0.0,6e-06
MINISTRY,REUTERS,0,0,0.0,6e-06
MINISTRY,RIGHTS GROUP,0,0,0.0,6e-06
MINISTRY,RULING PARTY,0,0,0.0,6e-06
MINISTRY,SALAUDDIN,0,0,0.0,6e-06
MINISTRY,SAUDI ARABIA,0,0,0.0,6e-06
MINISTRY,SENA,0,0,0.0,5e-06
MINISTRY,SINGAPORE,0,0,0.0,6e-06
MINISTRY,SOMALIA,0,0,0.0,6e-06
MINISTRY,SPOKESMAN,0,0,0.0,6e-06
MINISTRY,STATE MINIST,0,0,0.0,6e-06
MINISTRY,STUDENT,0,0,0.0,6e-06
MINISTRY,SUPREME COURT,0,0,0.0,6e-06
MINISTRY,SYRIA,0,0,0.0,6e-06
MINISTRY,TANGAIL,0,0,0.0,6e-06
MINISTRY,THE EUROPEAN UNION,1,1,0.981058,1.8e-05
MINISTRY,THE OPPOSITION,0,0,0.0,7e-06
MINISTRY,THE PM,0,0,0.0,6e-06
MINISTRY,THE UN,0,0,0.0,6e-06
MINISTRY,THE US,0,0,0.0,6e-06
MINISTRY,TRADER,0,0,0.0,1.8e-05
MINISTRY,TRIBUNAL,0,0,0.0,2.2e-05
MINISTRY,TURKEY,0,0,0.0,9e-06
MINISTRY,TURKISH,0,0,0.0,6e-06
MINISTRY,UNICEF,0,0,0.0,6e-06
MINISTRY,UNITED KINGDOM,0,0,0.0,6e-06
MINISTRY,UNITED NATIONS,1,1,0.908297,1.4e-05
MINISTRY,VOTER,0,0,0.0,7e-06
MINISTRY,WEST BENGAL,0,0,0.0,6e-06
MINISTRY,WORKER,0,0,0.0,6e-06
MINISTRY,WORLD HEALTH ORGANIZATION,0,0,0.0,6e-06
MUMBAI,MUSLIM,1,-1,0.993967,0.000122
MUMBAI,MYANMAR,1,1,0.997507,0.00016
MUMBAI,NATIONAL BOARD OF REVENUE,0,0,0.0,9.2e-05
MUMBAI,NATIONAL ECONOMIC COUNCIL,1,-1,0.989351,9.3e-05
MUMBAI,NATIONAL SECURITY ADVISER,0,0,0.0,8.5e-05
MUMBAI,NEPAL,1,1,0.979294,2.7e-05
MUMBAI,NEPALI,1,1,0.998632,0.000105
MUMBAI,NEW DELHI,1,-1,0.995743,5.9e-05
MUMBAI,PAKISTAN,1,1,0.987906,9e-05
MUMBAI,PARLIAMENT,1,1,0.87305,2.2e-05
MUMBAI,PARLIAMENTARIAN,0,0,0.0,9e-05
MUMBAI,PARTY LEADER,1,1,0.990087,0.00015
MUMBAI,POLICE,1,1,0.992444,1.8e-05
MUMBAI,PRESIDENT,1,-1,0.982824,0.000142
MUMBAI,PRIME MINISTER,1,-1,0.996447,5e-05
MUMBAI,PROFESSOR,0,0,0.0,8.2e-05
MUMBAI,PROTESTER,1,-1,0.997673,4.1e-05
MUMBAI,PUNE,1,1,0.995305,1.3e-05
MUMBAI,RAJSHAHI,0,0,0.0,8.2e-05
MUMBAI,REPRESENTATIVES,1,-1,0.988036,9.4e-05
MUMBAI,REUTERS,1,-1,0.993664,7e-05
MUMBAI,RIGHTS GROUP,1,-1,0.997884,9e-05
MUMBAI,RULING PARTY,1,-1,0.985738,0.0001
MUMBAI,SALAUDDIN,0,0,0.0,8.5e-05
MUMBAI,SAUDI ARABIA,0,0,0.0,8.1e-05
MUMBAI,SENA,1,-1,0.979789,0.00014
MUMBAI,SINGAPORE,1,1,0.997645,0.000139
MUMBAI,SOMALIA,0,0,0.0,0.000109
MUMBAI,SPOKESMAN,1,-1,0.692993,0.000169
MUMBAI,STATE MINIST,0,0,0.0,9.1e-05
MUMBAI,STUDENT,1,1,0.997191,5.1e-05
MUMBAI,SUPREME COURT,0,0,0.0,8.6e-05
MUMBAI,SYRIA,1,-1,0.993121,0.000183
MUMBAI,TANGAIL,1,-1,0.982557,0.000155
MUMBAI,THE EUROPEAN UNION,0,0,0.0,8.4e-05
MUMBAI,THE OPPOSITION,1,1,0.996528,0.000123
MUMBAI,THE PM,0,0,0.0,8.2e-05
MUMBAI,THE UN,1,-1,0.998403,7.7e-05
MUMBAI,THE US,1,-1,0.985738,9.8e-05
MUMBAI,TRADER,1,1,0.979499,0.000152
MUMBAI,TRIBUNAL,1,-1,0.994096,0.000145
MUMBAI,TURKEY,1,-1,0.987658,0.000143
MUMBAI,TURKISH,1,-1,0.979789,0.000133
MUMBAI,UNICEF,1,1,0.929425,0.000127
MUMBAI,UNITED KINGDOM,1,-1,0.994435,1.4e-05
MUMBAI,UNITED NATIONS,0,0,0.0,8.7e-05
MUMBAI,VOTER,1,1,0.982417,0.000103
MUMBAI,WEST BENGAL,1,-1,0.993508,8.7e-05
MUMBAI,WORKER,0,0,0.0,8.4e-05
MUMBAI,WORLD HEALTH ORGANIZATION,1,-1,0.99219,0.000129
MUSLIM,MYANMAR,1,-1,0.988145,1.1e-05
MUSLIM,NATIONAL BOARD OF REVENUE,0,0,0.0,9e-05
MUSLIM,NATIONAL ECONOMIC COUNCIL,1,1,0.986747,0.000102
MUSLIM,NATIONAL SECURITY ADVISER,0,0,0.0,8.5e-05
MUSLIM,NEPAL,1,-1,0.991257,0.000127
MUSLIM,NEPALI,1,-1,0.983777,9.9e-05
MUSLIM,NEW DELHI,1,1,0.994138,5.8e-05
MUSLIM,PAKISTAN,1,-1,0.984953,9.9e-05
MUSLIM,PARLIAMENT,1,1,0.994809,0.000108
MUSLIM,PARLIAMENTARIAN,0,0,0.0,8.5e-05
MUSLIM,PARTY LEADER,1,-1,0.88672,0.00014
MUSLIM,POLICE,1,1,0.988157,8.5e-05
MUSLIM,PRESIDENT,1,1,0.978858,0.000147
MUSLIM,PRIME MINISTER,1,-1,0.969366,5.4e-05
MUSLIM,PROFESSOR,0,0,0.0,8.6e-05
MUSLIM,PROTESTER,1,-1,0.993457,0.000123
MUSLIM,PUNE,1,-1,0.994931,0.000118
MUSLIM,RAJSHAHI,0,0,0.0,9.7e-05
MUSLIM,REPRESENTATIVES,1,1,0.985115,0.000108
MUSLIM,REUTERS,1,1,0.991281,7.9e-05
MUSLIM,RIGHTS GROUP,1,1,0.996895,0.000117
MUSLIM,RULING PARTY,1,1,0.965958,1.2e-05
MUSLIM,SALAUDDIN,0,0,0.0,9e-05
MUSLIM,SAUDI ARABIA,0,0,0.0,8.6e-05
MUSLIM,SENA,1,-1,0.902912,0.000135
MUSLIM,SINGAPORE,1,-1,0.997231,2.2e-05
MUSLIM,SOMALIA,0,0,0.0,8.3e-05
MUSLIM,SPOKESMAN,1,1,0.941532,0.000142
MUSLIM,STATE MINIST,0,0,0.0,8.3e-05
MUSLIM,STUDENT,1,-1,0.99613,5.5e-05
MUSLIM,SUPREME COURT,0,0,0.0,8.3e-05
MUSLIM,SYRIA,1,-1,0.979826,0.000182
MUSLIM,TANGAIL,1,-1,0.946555,0.000211
MUSLIM,THE EUROPEAN UNION,0,0,0.0,9.6e-05
MUSLIM,THE OPPOSITION,1,1,0.992876,2.7e-05
MUSLIM,THE PM,0,0,0.0,0.000109
MUSLIM,THE UN,1,-1,0.991173,0.000105
MUSLIM,THE US,1,1,0.963639,6.8e-05
MUSLIM,TRADER,1,-1,0.975187,0.000167
MUSLIM,TRIBUNAL,1,-1,0.982873,0.000148
MUSLIM,TURKEY,1,-1,0.95278,0.000138
MUSLIM,TURKISH,1,-1,0.902912,0.000132
MUSLIM,UNICEF,1,1,0.988326,0.000153
MUSLIM,UNITED KINGDOM,1,1,0.96256,6.9e-05
